Date,Category,Title,Text
16 июн 2014 13:42,Экономика,"В Крым проведут ответвление от ""Южного потока""","В Крым может быть построено ответвление от газопровода “Южный поток”. Об этом 16 июня сообщает РИА Новости со ссылкой на министра по делам Крыма Олега Савельева. По словам чиновника, ветка газопровода в Крым может быть сооружена к 2016г."
16 июн 2014 13:41,Экономика,"Медведев: По газу Украине предлагались лучшие условия, чем при Януковиче","Украина искусственно создала газовый кризис, хотя ей были предложены сверхльготные условия, заявил премьер-министр РФ Дмитрий Медведев на встрече с главой Газпрома Алексеем Миллером и министром энергетики России Александром Новаком."
16 июн 2014 13:17,Экономика,"ЕС: Если Украина не заполнит хранилища газа, у Европы зимой могут быть проблемы","Если к зиме расположенные на Украине подземные хранилища газа (ПХГ) не будут заполнены, у стран Евросоюза могут возникнуть проблемы со снабжением газом. Об этом заявил в ходе сегодняшней пресс-конференции еврокомиссар по..."
16 июн 2014 12:31,Экономика,Украина просит Стокгольмский арбитраж взыскать с Газпрома $6 млрд,"Национальная акционерная компания ""Нафтогаз Украины"" обратилась в международный Стокгольмский арбитраж с иском о взыскании с российского Газпрома $6 млрд. Речь идет о возврате средств, переплаченных Газпрому за газ, который тот поставлял ""Нафтогазу"" в 2010-2014гг."
16 июн 2014 11:07,Экономика,"Газпром подал иск в Стокгольм о взыскании с Украины $4,5 млрд","Газпром подал в Стокгольмский международный арбитраж иск против НАК ""Нафтогаз Украины"", в котором потребовал взыскания с компании задолженности в размере $4,5 млрд."
16 июн 2014 10:14,Экономика,Газпром перевел Украину на предоплату,"Газпром выполнил обещание о переводе поставок газа на Украину в режим предоплаты, если ""Нафтогаз Украины"" не выполнит требования о погашении долга за поставленное ранее топливо."
16 июн 2014 03:15,Экономика,"Газпром подтвердил планы перевести ""Нафтогаз"" на предоплату","Трехсторонние переговоры по газовому вопросу, которые стартовали вечером в воскресенье в Киеве, не принесли результатов. Перевод ""Нафтогаза"" на предоплату по-прежнему остается на повестке дня, сообщил журналистам официальный..."
15 июн 2014 23:18,Экономика,Алексей Миллер прибыл на переговоры в Киев,"Глава ОАО ""Газпром"" Алексей Миллер находится на переговорах в Киеве. Об этом сообщил в телефонном режиме журналистам официальный представитель Газпрома Сергей Куприянов, передает РБК-Украина."
15 июн 2014 00:27,Экономика,"Очередные газовые переговоры России, Украины и ЕС результата не дали","Трехсторонние переговоры о цене на российский газ для Украины завершились безрезультатно. Встреча проводилась в киевском отеле Hilton с участием представителей России, Украины и Еврокомиссии. По предложению еврокомиссара по..."
13 июн 2014 17:20,Экономика,Украина согласилась временно платить за газ по 326 долларов,"Киев готов пойти на компромисс и погасить 1,9 млрд долл. долга за газ перед Россией при цене 326 долл. за тысячу кубометров. Об этом на пресс-конференции в Киеве заявил глава ""Нафтогаза"" Андрей Коболев."
13 июн 2014 12:58,Экономика,Газпром продает акции литовских газовых компаний,"Газпром продает компаниям, которые контролируются правительством Литвы, имеющиеся у нее акции литовских газовых компаний Lietuvos dujos и Amber Grid. Официальное предложение уже поступило в правительство прибалтийского государства, сообщает агентство Интерфакс."
12 июн 2014 18:54,Экономика,"Миллер назвал позицию Киева по газу ""откровенным шантажом""","Глава Газпрома Алексей Миллер назвал ""откровенным шантажом"" позицию Украины по газу и пригрозил Киеву встречным иском в Стокгольмский арбитраж, передает ИТАР-ТАСС."
11 июн 2014 17:48,Экономика,Россия предложила Украине дополнительную скидку на газ в 700 млн долл.,Россия предложила Украине распространить озвученную ранее скидку на газ в 100 долл. на тысячу куб.м. на уже поставленное в апреле и мае топливо. Об этом на пресс-конференции в Брюсселе заявил глава Минэнерго России Александр Новак.
11 июн 2014 16:17,Экономика,Путин попросил прописать скидку на газ для Украины в контракте,"Скидка на газ для Украины может быть прописана в российско-украинском контракте. Об этом 11 июня заявил президент России Владимир Путин, передает ""Прайм""."
11 июн 2014 04:05,Экономика,Газпром отсрочил введение предоплаты за газ для Украины до 16 июня,"На переговорах по цене за газ для Украины российская сторона перенесла введение для Украины предоплатной системы расчета за газ на 16 июня, передает ИТАР-ТАСС."
10 июн 2014 16:23,Экономика,Литва оштрафовала Газпром на 36 млн евро,"Совет по конкуренции Литвы оштрафовал Газпром на 123,1 млн литов (35,7 млн евро), говорится в опубликованном 10 июня сообщении ведомства. Антимонопольное ведомство посчитало, что российский газовый концерн неправомерно отказал..."
10 июн 2014 04:39,Экономика,Переговоры по цене на газ для Украины пока не дали результатов,"Россия, Украина и ЕС поздно ночью с 9 на 10 июня закончили переговоры по газу. Решений при этом не было принято. Об этом заявил по итогам пятого раунда трехсторонних переговоров в Брюсселе еврокомиссар по энергетике Гюнтер Эттингер, передает РИА Новости."
09 июн 2014 12:57,Экономика,"Сербия отложит строительство ""Южного потока""","Начало строительства газопровода ""Южный поток"" в Сербии будет перенесено на более поздний срок. Об этом 9 июня сообщает сербский информационный портал ""Танюг"" со ссылкой на заместителя премьер-министра страны Зорану Михайлович."
06 июн 2014 15:49,Экономика,"Украина увеличила импорт газа в 4,5 раза","Украина резко увеличила объемы импорта газа. За май 2014г. совокупный объем поставок вырос до 3,71 млрд куб. м газа, что почти в 4,5 раза превышает уровень мая 2013г. Тогда на Украину было поставлено всего 829 млн куб. м, сообщает компания ""Укртрансгаз""."
06 июн 2014 14:11,Экономика,Инвесторы обеспокоены возможным уходом Грефа в Газпром,"Герман Греф обещал подготовить преемника в случае ухода из Сбербанка. Об этом глава банка рассказал в ходе собрания акционеров в пятницу, 6 июня."
06 июн 2014 11:22,Экономика,"""Силу Сибири"" построят только из российских труб","""Сила Сибири"" может быть полностью построена из российских труб. Компании-поставщики при полной загрузке мощностей способны полностью обеспечить китайский заказ Газпрома. На этих контрактах они могут заработать $5,2 млрд..."
05 июн 2014 20:38,Экономика,"""Роснефть"" заработает миллиард долларов на разрушении монополии Газпрома","Частичная отмена монополии Газпрома на экспорт трубопроводного газа с восточных месторождений, о которой в среду попросил президент ""Роснефти"" Игорь Сечин, может принести нефтяной госкомпании минимум 1,1 млрд долл. дополнительной..."
05 июн 2014 13:27,Экономика,"Reuters: переговоры руководства Газпрома и ""Нафтогаза"" не состоятся","Двусторонние переговоры Газпрома и НАК ""Нафтогаз Украины"" по газу не состоятся. Об этом 5 июня сообщает Reuters со ссылкой на анонимные источники, близкие к переговорам. Представители компаний отказались от комментариев..."
04 июн 2014 21:14,Экономика,Путин одернул главу ФАС за критику высоких цен на газ,"Президент России Владимир Путин осадил главу Федеральной антимонопольной службы Игоря Артемьева за критику высоких цен на газ. Об этом 4 июня сообщает агентство ""Прайм""."
04 июн 2014 20:55,Экономика,"ЕС пригрозил Болгарии санкциями за строительство ""Южного потока""","Председатель Еврокомиссии Жозе Мануэл Баррозу пригрозил санкциями странам Евросоюза, которые участвуют в строительстве газопровода ""Южный поток""."
04 июн 2014 20:03,Экономика,Сечин призвал отменить монополию Газпрома на экспорт газа,"Президент ""Роснефти"" Игорь Сечин впервые публично выступил за отмену монополии Газпрома на экспорт трубопроводного газа. На заседании президентской комиссии по ТЭК в Астрахани он предложил разрешить экспорт газа с новых восточных проектов для независимых производителей."
04 июн 2014 19:22,Экономика,Путин предлагает дать Газпрому деньги на трубу в Китай,"Государство может поучаствовать в строительстве газопровода в Китай, первая очередь которого оценивается в $25 млрд. Президент Владимир Путин поручил проработать вопрос о докапитализации Газпрома для создания дополнительной..."
04 июн 2014 16:45,Экономика,Украина требует от Газпрома разрешения перепродавать его газ,"Украинская сторона добивается от Газпрома исключения из контракта с компанией ""Нафтогаз Украины"" пункта, запрещающего реэкспорт поставленного из России газа, сообщает агентство РБК-Украина."
03 июн 2014 22:01,Экономика,"Газпром готов обойтись без внешнего финансирования в ""Южном потоке""","Если западные банки откажутся финансировать строительство ""Южного потока"", которое оценивается в 16 млрд евро, Газпром готов это сделать самостоятельно, заявил зампредправления монополии Александр Медведев. При необходимости..."
03 июн 2014 18:01,Экономика,"ЕС потребовал от Болгарии приостановить строительство ""Южного потока""","Евросоюз потребовал от Болгарии приостановить строительство газопровода ""Южный поток"". Об этом 3 июня сообщило ИТАР-ТАСС со ссылкой на официального представителя еврокомиссара по энергетике Гюнтера Эттингера Сабину Бергер."
03 июн 2014 13:37,Экономика,"Яценюк: Цена в $268 была взяткой прежней власти, но мы настаиваем на ней","Украина в переговорах с Россией настаивает на сохранении цены в $268 за тысячу кубометров на поставляемый газ и не намерена платить больше, заявил премьер-министр страны Арсений Яценюк, выступая сегодня в Верховной раде, сообщает РБК-Украина."
03 июн 2014 13:17,Экономика,"Газпром об идее европейской закупки газа: Премьер Польши ""с дуба упал""","Даже по консервативным оценкам, Европе к 2025г. потребуется дополнительно 170 млрд кубометров газа, а к 2035г. - 225 млрд кубометров, и инвестиционные решения по удовлетворению этого спроса должны приниматься уже сейчас. Об этом..."
02 июн 2014 22:23,Экономика,Скидка на газ для Украины может составить до 28%,"Россия смягчила свою позицию на газовых переговорах с Украиной: получив первый платеж, Газпром согласился перенести начало режима предоплаты с 3 на 9 июня и не исключил дальнейшего переноса. В понедельник вечером стороны..."
02 июн 2014 18:49,Экономика,Киев потребовал от Москвы до конца дня подписать соглашение по газу,"Украина подаст иск против России в Стокгольмский арбитражный суд в том случае, если Россия не согласится подписать соглашения по газу в ходе переговоров в Брюсселе 2 июня. Об этом говорится в опубликованном в понедельник..."
02 июн 2014 10:58,Экономика,Газпром перенес перевод Украины на предоплату на 9 июня,"Газпром отложил введение предоплатного режима для Украины до 9 июня, сообщил глава компании Алексей Миллер. ""Мы приветствуем начало погашения долга Украиной и переносим режим предоплаты на 9 июня"", - заявил топ-менеджер."
30 май 2014 19:19,Экономика,Украина перечислила Газпрому 786 млн долларов за российский газ,"Украина перечислила 786,3 млн долл. задолженности за российский газ. Об этом сообщил на пресс-конференции по итогам очередного раунда переговоров в Берлине министр энергетики и угольной промышленности Украины Юрий Продан."
30 май 2014 16:32,Экономика,Украина назвала сроки частичного погашения газового долга,"НАК ""Нафтогаз Украины"" погасит часть своей газовой задолженности перед Газпромом в течение нескольких дней после 3 июня. Это следует из заявления заместителя директора департамента местных бюджетов Минфина Украины Сергея Макацарии, передает РБК-Украина."
29 май 2014 02:20,Экономика,Литва попросила Газпром на выход,"Власти Литвы продолжают снижать зависимость от Газпрома. Накануне стало известно, что они ведут переговоры о поставках сжиженного природного газа с норвежской Statoil. Вчера они выставили оферты на выкуп акций Lietuvos dujos и..."
28 май 2014 23:29,Экономика,Госкомпании заставят чтить корпоративный кодекс,"Тридцать крупнейших российских госкомпаний могут обязать исполнять разработанный в ЦБ Кодекс корпоративного управления, который пока носит рекомендательный характер. Это приведет к усилению роли советов директоров и сокращению полномочий топ-менеджеров, полагают опрошенные РБК эксперты."
28 май 2014 19:28,Экономика,"Сделка Газпрома с Китаем ускорит рост ВВП России до 2,1%","Газовая сделка с Китаем может стать стимулом для экономического роста в России: BofA Merrill Lynch первым из крупных инвесткомпаний повысил прогноз по росту ВВП России на 2015г. с 1,5 до 2,1%."
28 май 2014 16:17,Экономика,В ЕС разработали новую стратегию энергобезопасности,"Еврокомиссия не намерена вводить ограничения против российских инвестиций в европейскую энергетику, но будет добиваться того, чтобы российские проекты соответствовали существующим правилам."
28 май 2014 14:10,Экономика,Литва хочет выкупить у Газпрома блокирующие пакеты акции своих компаний,"Власти Литвы готовы выкупить у Газпрома блокирующие пакеты акций в газовой компании Lietuvos Dujos и операторе газораспределительной системы Amber Grid. Подконтрольная властям Литвы Lietuvos Energija готова выплатить по 65,3..."
28 май 2014 03:15,Экономика,"Тимченко построит болгарский участок ""Южного потока"" за 3,3 млрд евро","Бизнесмен Геннадий Тимченко, который в конце 2013г. консолидировал 50% подрядчика ЗАО ""Стройтрансгаз"", не прогадал. Эта компания вместе с партнером выиграла уже второй за последнее время крупный тендер Газпрома — на строительство..."
27 май 2014 20:42,Экономика,"Тимченко с партнерами построит болгарский участок ""Южного потока""","Совместное предприятие ""Стройтрансгаз консорциум"", которое создали ""Стройтрансгаз"" и болгарская Gasproekt Jug AD, стало победителем тендера на рабочее проектирование, поставку оборудования и материалов, строительно-монтажные..."
27 май 2014 13:41,Экономика,На смену Газпрому в Подмосковье может прийти НОВАТЭК,"НОВАТЭК считает рынок Подмосковья интересным и перспективным и рассматривает возможность расширения поставок газа в регион, сообщил журналистам глава компании Леонид Михельсон."
27 май 2014 11:41,Экономика,Яценюк: Россия украла у Украины газ на $1 млрд,"Премьер-министр Украины Арсений Яценюк обвинил Россию в краже 2,2 млрд кубометров украинского газа общей стоимостью $1 млрд, сообщает агентство ""РБК-Украина""."
26 май 2014 03:12,Экономика,Сделка с Китаем может обернуться для Газпрома потерянными $14 млрд,Приведенная к сегодняшнему дню прибыль концерна меньше затрат
26 май 2014 03:12,Экономика,Сделка с Китаем может обернуться для Газпрома потерянными $14 млрд,"Газпром в пятницу дал старт проекту поставки газа в Китай. С учетом обещанного аванса от покупателей на 25 млрд долл. перед ним не стоит вопрос, где найти деньги на первоначальные инвестиции. Но долгосрочные выгоды от восточного..."
26 май 2014 02:24,Экономика,"Страшилка для Европы: проиграл ли Запад ""газовую войну""","Глава Газпрома Алексей Миллер заявил, что Европа проиграла в конкурентной борьбе как рынок сбыта СПГ - в Азии за газ платят больше, и европейцам придется повышать цены, чтобы загрузить свои полупустые терминалы СПГ. Между тем эксперты полагают, что Миллер просто пытается напугать Европу."
23 май 2014 17:29,Экономика,Дорогой Восток: где Газпром возьмет деньги на контракт с Китаем,"Контракт Газпрома на поставки газа в Китай потребует от российской компаний 55 млрд долл. инвестиций. 25 млрд из них могут быть покрыты за счет аванса CNPC. Он уже предварительно согласован, сообщил сегодня глава ""Газпром..."
23 май 2014 14:06,Экономика,"Газпром договорился о покупке 3 млн тонн газа у ""Ямал СПГ""","Газпром заключил соглашение о закупке сжиженного газа у ""Ямал СПГ"" (совместного предприятия НОВАТЭКа, Total и CNPC), сообщает 23 мая агентство ""Прайм"". Ежегодно закупки газа составят до 3 млн тонн."
23 май 2014 12:36,Экономика,Миллер: Контракт с Китаем повлияет на цены на газ для Европы,"Контракт Газпрома с Китаем повлияет на цены на газ для Европы. Об этом 22 мая на Санкт-Петербургском экономическом форуме заявил председатель совета директоров газового концерна Алексей Миллер, передает ИТАР-ТАСС."
23 май 2014 09:30,Экономика,"Газпром: цена газа для Китая ""заметно превысит"" $350","Китай готов выплатить Газпрому аванс по газовому контракту на $25 млрд, сообщил журналистам глава ООО ""Газпром экспорт"" Александр Медведев."
21 май 2014 16:41,Экономика,Россия будет продавать газ Китаю с минимальной рентабельностью,"Рекордный по сумме и объему газовый контракт Газпрома с CNPC заключен на выгодных для Китая условиях, а для российской монополии может оказаться минимально рентабельным, говорят эксперты. Застраховаться от убытков поможет участие..."
21 май 2014 15:30,Экономика,Путин: Газовый контракт с Китаем стал крупнейшим в истории СССР и России,"Подписанный сегодня контракт о поставках в Китай добываемого в России природного газа является крупнейшей газовой сделкой за всю историю СССР и России, заявил президент РФ Владимир Путин."
21 май 2014 13:33,Экономика,Газпром и CNPC подписали контракт о поставках газа в Китай,Газпром и CNPC подписали контракт о поставках газа в Китай. Срок действия соглашения рассчитан на 30 лет.
21 май 2014 11:40,Экономика,PetroChina заявила о срыве подписания газового контракта с Россией,"Контракт о поставках в Китай российского газа во время нынешнего визита в страну президента России Владимира Путина подписан не будет, сообщает газета The Financial Times со ссылкой на представителей PetroChina."
21 май 2014 10:30,Экономика,Украина предложила ЕС совместно эксплуатировать свои газопроводы,Власти Украины обратились к Евросоюзу с предложением о совместной эксплуатации сети магистральных газопроводов и газохранилищ страны и переносе точки приема закупаемого европейцами газа на украино-российскую границу.
20 май 2014 12:59,Экономика,Газпром предложил Подмосковью поискать нового поставщика газа,"Газпром обратился к властям Московской области с предложением поискать других поставщиков газа для местных предприятий коммунального хозяйства. Такие же рекомендации направлены властям Тверской и Ярославской области, заявил..."
20 май 2014 11:30,Экономика,Путин дал газовой трубе в Китай скидку в 3 млрд руб.,"Президент России Владимир Путин предложил обнулить налог на добычу полезных ископаемых (НДПИ) для месторождений, газ с которых будет поставляться в Китай."
20 май 2014 09:48,Экономика,Шпаргалка для Миллера: почему Китай едва ли купит газ дороже $388,"Сегодня начинается визит Владимира Путина в Китай, в ходе которого может быть подписан долгожданный 30-летний контракт на поставку российского газа."
19 май 2014 00:00,Экономика,Шанхайский тариф: какую скидку Газпром даст Китаю,"На этой неделе в ходе визита президента Владимира Путина в Китай может быть подписан контракт о поставках российского газа. Газпром изучал такую возможность в конце 1990-х гг. еще при прежнем руководителе Реме Вяхиреве, а..."
17 май 2014 18:44,Экономика,Миллер переложил на Украину возможные проблемы с транзитом газа,"Глава ""Газпрома"" Алексей Миллер заявил, что газовая компания сделает все возможное, чтобы у Европы не было проблем с транзитом российского газа через Украину. Об этом он заявил в программе ""Вести в субботу с Сергеем Брилевым""."
15 май 2014 14:59,Экономика,"Газпром создает ""запасной аэродром"" в Сингапуре","Газпром в июле планирует получить листинг на Сингапурской бирже, рассказал РБК официальный представитель компании Сергей Куприянов. ""Мы хотим получить еще одну площадку для международной торговли нашими акциями"", - сказал он..."
15 май 2014 13:46,Экономика,"Премьер Венгрии: ""Южный поток"" должен быть построен","Альтернатив газопроводу ""Южный поток"" нет, и он просто должен быть построен, заявил, выступая в Братиславе на международной конференции по вопросам глобальной безопасности, премьер-министр Венгрии Виктор Орбан."
15 май 2014 04:20,Политика,Главу Газпрома защитили от санкций его европейские партнеры,"Фамилию главы Газпрома Алексея Миллера вычеркнули из списков людей, попавших под санкции Евросоюза по настоянию европейских партнеров. Об этом пишет газета ""Ведомости""."
14 май 2014 21:12,Экономика,Медведев назвал условие возобновления переговоров с Украиной по газу,Россия может вернуться к переговорам с Украиной о цене и поставках газа. Об этом 14 мая заявил премьер-министр России Дмитрий Медведев. В качестве условия для возобновления диалога и получения Киевом скидки на топливо глава правительства назвал частичное погашение задолженности перед Газпромом.
14 май 2014 15:22,Экономика,Россия и Китай пока не договорились о цене на газ,"Газпром и китайская нефтегазовая компания CNPC пока не смогли договориться о цене на газ. Об этом 14 мая сообщает ИТАР-ТАСС со ссылкой на главу Управления внешних связей CNPC Чжан Сина. Он отказался назвать обсуждаемую стоимость поставок, сославшись на коммерческую тайну."
13 май 2014 13:16,Экономика,"Газпром выставил Украине счет за июнь на $1,66 млрд","Российский газовый концерн Газпром выставил Украине счет на предоплату поставок газа в июне 2014г. на сумму $1,66 млрд."
13 май 2014 11:39,Экономика,Правительство решило продать месторождения с 200 млрд куб. м газа,"Минховскому месторождению, включенному ранее в список месторождений, имеющих стратегическое значение для газоснабжения России, найдут новых хозяев. Аукцион за право освоения Минховского и соседнего Восточно-Минховского..."
12 май 2014 18:54,Экономика,"Медведев попросил главу Газпрома прекратить ""нянчиться"" с Украиной","Премьер-министр России Дмитрий Медведев поручил Газпрому выставить Украине предварительный счет за июньские газовые поставки 13 мая. Об этом 12 мая сообщило агентство ""Прайм""."
12 май 2014 12:40,Экономика,Минэнерго: Контракт Газпрома с Китаем готов на 98%,"Контракт Газпрома с Китаем на поставки топлива готов на 98%. Об этом 12 мая заявил заместитель министра энергетики России Анатолий Яновский, передает Reuters. Он также выразил надежду, что переговоры завершатся точно в срок."
08 май 2014 19:49,Экономика,Россия переводит Украину на полную предоплату газа,С июня 2014г. для Украины будет введен режим предоплаты поставок газа. Об этом объявил министр энергетики России Александр Новак.
08 май 2014 18:16,Экономика,Литовская газовая компания добилась уступок от Газпрома,"Литовской газовой компании Lietuvos dujos удалось снизить цену на получаемый от Газпрома газ. Об этом говорится в сообщении литовской энергетической компании, размещенном 8 мая на вильнюсской бирже Nasdaq Omx."
07 май 2014 22:55,Экономика,Яценюк назвал условие оплаты долга перед Газпромом,"Украинские власти готовы погасить долг за газ за десять дней, если Газпром снизит цену до $268,5 за тыс. куб. м. Об этом сегодня заявил премьер-министр Украины Арсений Яценюк."
07 май 2014 20:12,Экономика,Украина просрочила Газпрому оплату за апрель,"Газпром не получил от ""Нефтегаза"" оплату за поставки российского газа за апрель. Об этом сообщил журналистам официальный представитель российской компании Сергей Куприянов."
07 май 2014 12:40,Экономика,Украина получила деньги от МВФ на оплату российского газа,"Украина получила первый транш 3,2 млрд долл. кредита от Международного валютного фонда. Об этом сообщает ""РБК-Украина"" со ссылкой на пресс-службу Национального банка Украины."
01 май 2014 18:46,Экономика,"""Нафтогаз"" направил Газпрому предарбитражную ноту по газовому соглашению","НАК ""Нафтогаз Украины"" направил ОАО ""Газпром"" предарбитражную ноту с предложением урегулировать спорные вопросы относительно положений договора купли-продажи природного газа, заключенного в 2009 г."
29 апр 2014 17:33,Экономика,Газпром предупредил инвесторов о возможных санкциях,"Несмотря на то что председатель правления Газпрома Алексей Миллер не попал в новые санкционные списки США и Евросоюза, газовый концерн допускает, что в будущем против компании могут быть введены ограничения. О возможных..."
29 апр 2014 11:23,Экономика,"Газпром теряет прибыль и опасается, что новые санкции ударят по нему","Чистая прибыль Газпрома в 2013г. снизилась почти на 7% и составила 1,139 трлн руб., следует из опубликованного компанией отчета, подготовленного в соответствии с Международными стандартами финансовой отчетности (МСФО). Ранее..."
29 апр 2014 00:33,Экономика,Груз долга: компаниям из России придется вернуть 2 трлн руб. в этом году,"Российскому корпоративному сектору в этом году придется рефинансировать почти 2 трлн руб. займов, посчитали в ""Уралсиб Кэпитал"". На погашение облигаций и еврооблигаций компаниям и банкам, по оценке аналитиков, потребуется 1 трлн..."
28 апр 2014 21:45,Экономика,"S&P снизило рейтинги Газпрома, ""Роснефти"" и РЖД","Международное рейтинговое агентство Standard & Poor's снизило рейтинги Москвы, Санкт-Петербурга и ряда крупных российских компаний. В числе организаций, в отношении которых предприняты рейтинговые действия, - Газпром, ""Роснефть"" и ""Транснефть"" и РЖД, говорится в сообщении агентства."
28 апр 2014 17:28,Экономика,Украина подает в суд на Газпром,"Власти Украины подают в суд на Газпром, заявил на пресс-конференции премьер-министр страны Арсений Яценюк."
25 апр 2014 11:30,Экономика,МВФ: Украина сможет потратить наши деньги на оплату долга Газпрома,"Международный валютный фонд допускает оплату долга Украины перед Россией за газ средствами, которые он может предоставить стране в качестве кредита. Об этом сообщил глава департамента внешних связей МВФ Джерри Райс на брифинге для журналистов."
24 апр 2014 12:14,Экономика,Газпром выставил Украине счет еще на $11 млрд,"Газпром выставил ""Нафтогазу Украины"" счет в $11,388 млрд за недобор газа в 2013г. По условиям контракта, в 2013г. ""Нафтогаз Украины"" должен был выбрать 41,6 млрд куб. м, но отобрал лишь 12,9 млрд куб. м, пояснил РБК официальный представитель монополии Сергей Куприянов."
